beneficiaria_id;beneficiaria_nome;id;secretaria_id;secretaria_sigla;valor_recurso;valor_repasse;ano_recurso;beneficiaria_nome_norm;match_name;match_cnpj;match_type;score;cd_natureza_juridica;natureza_juridica_desc
189;CENTRO ESPÍRITA ISMÊNIA DE JESUS;9617;12;SEDUC;0,0;20000,0;2025;CENTRO ESPIRITA ISMENIA DE JESUS;CENTRO ESPIRITA ISMENIA DE JESUS;58222878001719,0;Exact;1,0;3999,0;Associacao Privada
117;APAEA - ASSOCIAÇÃO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS;9618;13;SMS;0,0;226652,64;2025;APAEA - ASSOCIACAO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS;ASSOCIACAO DE PAIS AMIGOS E EDUCADORES DE AUTISTAS;55674782000136,0;Substring;0,8620689655172413;3999,0;Associacao Privada
616;CENIN - CENTRO INTEGRADO DE ASSISTÊNCIA A PESSOAS COM CÂNCER;9619;13;SMS;0,0;170000,0;2025;CENIN - CENTRO INTEGRADO DE ASSISTENCIA A PESSOAS COM CANCER;CENTRO INTEGRADO DE ASSISTENCIA A PESSOAS COM CANCER - CENIN;21370103000113,0;Fuzzy;0,8666666666666667;3999,0;Associacao Privada
619;ASSOCIAÇÃO DE APOIO AS PORTADORAS DE ENDOMETRIOSE - ENDOMULHERES BAIXADA SANTISTA;9621;13;SMS;0,0;0,0;2025;ASSOCIACAO DE APOIO AS PORTADORAS DE ENDOMETRIOSE - ENDOMULHERES BAIXADA SANTISTA;ASSOCIACAO DE APOIO AS PORTADORAS DE ENDOMETRIOSE - ENDOMULHERES BAIXADA SANTISTA;35477670000188,0;Exact;1,0;3999,0;Associacao Privada
635;APEMBS - ASSOCIAÇÃO DOS PORTADORES DE ESCLEROSE MÚLTIPLA DA BAIXADA SANTISTA;9622;13;SMS;0,0;0,0;2025;APEMBS - ASSOCIACAO DOS PORTADORES DE ESCLEROSE MULTIPLA DA BAIXADA SANTISTA;APEMBS - ASSOCIACAO DOS PORTADORES DE ESCLEROSE MULTIPLA DA BAIXADA SANTISTA;6644509000234,0;Exact;1,0;3999,0;Associacao Privada
188;CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO;9623;13;SMS;0,0;60000,0;2025;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;58198128000191,0;Exact;1,0;3999,0;Associacao Privada
465;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS;9624;13;SMS;0,0;468975,7;2025;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTOS;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTOS;58198524002405,0;Exact;1,0;3999,0;Associacao Privada
465;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS;9625;13;SMS;0,0;403999,69;2025;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTOS;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTOS;58198524002405,0;Exact;1,0;3999,0;Associacao Privada
629;ASSOCIAÇÃO DESPORTIVA E CULTURAL MARVEL;9626;23;SEMES;0,0;0,0;2025;ASSOCIACAO DESPORTIVA E CULTURAL MARVEL;ASSOCIACAO DESPORTIVA E CULTURAL MARVEL;49783893000188,0;Exact;1,0;3999,0;Associacao Privada
497;UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS;9627;23;SEMES;0,0;0,0;2025;UACEP - UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS;UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS ( MINHA COMUNIDADE) - UACEP;9121581000194,0;Fuzzy;0,7272727272727273;3999,0;Associacao Privada
462;INSTITUTO PROJETO KAFFE SPORT;9628;23;SEMES;0,0;233897,5;2025;INSTITUTO PROJETO KAFFE SPORT;INSTITUTO PROJETO KAFFE SPORT;32695119000112,0;Exact;1,0;3999,0;Associacao Privada
693;SOCIEDADE ARS VIVA;9629;16;SECULT;0,0;35000,0;2025;SOCIEDADE ARS VIVA;SOCIEDADE ARS VIVA;58250168000135,0;Exact;1,0;3999,0;Associacao Privada
653;ASSOCIAÃ‡ÃƒO CULTURAL PORTO CIRCENSE;9630;16;SECULT;0,0;0,0;2025;ASSOCIAAAO CULTURAL PORTO CIRCENSE;ASSOCIACAO CULTURAL PORTO CIRCENSE;29946057000160,0;Fuzzy;0,9705882352941176;3999,0;Associacao Privada
612;PRÓTRABALHADOR - ASSOCIAÇÃO DE INFORMAÇÃO, PROTEÇÃO E DEFESA DO TRABALHADOR (INSTITUTO JOÃO CLÁUDIO);9631;16;SECULT;0,0;0,0;2025;PROTRABALHADOR - ASSOCIACAO DE INFORMACAO, PROTECAO E DEFESA DO TRABALHADOR (INSTITUTO JOAO CLAUDIO);ASSOCIACAO DE INFORMACAO, PROTECAO E DEFESA DO TRABALHADOR - PROTRABALHADOR;26414838000115,0;Fuzzy;0,6971428571428572;3999,0;Associacao Privada
5;ASILO DE INVÁLIDOS DE SANTOS;9632;13;SMS;0,0;28525,0;2025;ASILO DE INVALIDOS DE SANTOS;ASILO DE INVALIDOS DE SANTOS;58219551000201,0;Exact;1,0;3999,0;Associacao Privada
115;ACES - ASSOCIAÇÃO DE CRIANÇAS ESPECIAIS DE SANTOS;9633;12;SEDUC;0,0;288609,54;2025;ACES - ASSOCIACAO DE CRIANCAS ESPECIAIS DE SANTOS;ASSOCIACAO DE CRIANCAS ESPECIAIS DE SANTOS - ACES;2716429000105,0;Fuzzy;0,8571428571428571;3999,0;Associacao Privada
594;ASSOCIAÃ‡ÃƒO DE MORADORES E COMERCIANTES DA VILA MATHIAS;9634;30;SEMULHER;0,0;354000,0;2025;ASSOCIAAAO DE MORADORES E COMERCIANTES DA VILA MATHIAS;ASSOCIACAO DE MORADORES E COMERCIANTES DA VILA MATHIAS;7788967000129,0;Fuzzy;0,9814814814814815;3999,0;Associacao Privada
486;SOCIEDADE DE MELHORAMENTOS DO BAIRRO DA PONTA DA PRAIA;9635;30;SEMULHER;0,0;0,0;2025;SOCIEDADE DE MELHORAMENTOS DO BAIRRO DA PONTA DA PRAIA;SOC DE MELHORAMENTOS DO BAIRRO DA PONTA DA PRAIA;51681187000177,0;Fuzzy;0,9411764705882353;3999,0;Associacao Privada
679;ASSOCIAÃ‡ÃƒO OSCAR KARATÃŠ-DO EDUCACIONAL;9638;23;SEMES;0,0;55573,92;2025;ASSOCIAAAO OSCAR KARATAS-DO EDUCACIONAL;ASSOCIACAO OSCAR KARATE-DO EDUCACIONAL;38927517000101,0;Fuzzy;0,935064935064935;3999,0;Associacao Privada
556;INSTITUTO ECOFAXINA - LIMPEZA, MONITORAMENTO E EDUCAÇÃO AMBIENTAL;9639;24;SEMAM;0,0;15000,0;2025;INSTITUTO ECOFAXINA - LIMPEZA, MONITORAMENTO E EDUCACAO AMBIENTAL;INSTITUTO ECOFAXINA - LIMPEZA, MONITORAMENTO E EDUCACAO AMBIENTAL;10735372000110,0;Exact;1,0;3999,0;Associacao Privada
190;CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL;9640;13;SMS;0,0;30000,0;2025;CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAAAO ESPECIAL SIMONE C HORCEL;CENTRO INTERDISCIPLINAR DE EDUCACAO ESPECIAL SIMONE C HORCEL;26841083000135,0;Fuzzy;0,9147286821705426;3999,0;Associacao Privada
565;INSTITUTO NÁUTICO - BOMBORDO;9641;13;SMS;0,0;0,0;2025;INSTITUTO NAUTICO - BOMBORDO;INSTITUTO NAUTICO - BOMBORDO;13143663000107,0;Exact;1,0;3999,0;Associacao Privada
118;APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;9642;13;SMS;0,0;20000,0;2025;APAE - ASSOCIAAAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;58238866000387,0;Fuzzy;0,9217391304347826;3999,0;Associacao Privada
207;FUNDAÇÃO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRAÇÃO PORTO CIDADE;9643;13;SMS;0,0;30000,0;2025;FUNDACAO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRACAO PORTO CIDADE;FUNDACAO SETTAPORT DE RESPONSABILIDADE SOCIAL E INTEGRACAO PORTO CIDADE;9474791000247,0;Exact;1,0;3069,0;Fundacao Privada
465;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS;9645;13;SMS;0,0;4000000,0;2025;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTOS;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTOS;58198524002405,0;Exact;1,0;3999,0;Associacao Privada
197;CRECHE COMUNITÁRIA AMIGOS UNIDADE 2;9646;12;SEDUC;0,0;454585,88;2025;CRECHE COMUNITARIA AMIGOS UNIDADE 2;CRECHE COMUNITARIA AMIGOS;8802883000246,0;Substring;0,8142857142857143;3999,0;Associacao Privada
612;PRÓTRABALHADOR - ASSOCIAÇÃO DE INFORMAÇÃO, PROTEÇÃO E DEFESA DO TRABALHADOR (INSTITUTO JOÃO CLÁUDIO);9647;13;SMS;0,0;0,0;2025;PROTRABALHADOR - ASSOCIACAO DE INFORMACAO, PROTECAO E DEFESA DO TRABALHADOR (INSTITUTO JOAO CLAUDIO);ASSOCIACAO DE INFORMACAO, PROTECAO E DEFESA DO TRABALHADOR - PROTRABALHADOR;26414838000115,0;Fuzzy;0,6971428571428572;3999,0;Associacao Privada
582;CLUBE INTERNACIONAL DE REGATAS;9648;23;SEMES;0,0;0,0;2025;CLUBE INTERNACIONAL DE REGATAS;CLUBE INTERNACIONAL DE REGATAS;58212556000121,0;Exact;1,0;3999,0;Associacao Privada
201;CRUZADA DAS SENHORAS CATÓLICAS;9649;12;SEDUC;0,0;12000,0;2025;CRUZADA DAS SENHORAS CATOLICAS;CRUZADA DAS SENHORAS CATOLICAS;58269515000171,0;Exact;1,0;3999,0;Associacao Privada
498;USC SAÚDE;9650;13;SMS;0,0;436706,04;2025;USC SAUDE;USC SAUDE;36123690000202,0;Exact;1,0;3301,0;Organizacao Social (OS)
497;UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS;9651;30;SEMULHER;0,0;0,0;2025;UACEP - UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS;UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS ( MINHA COMUNIDADE) - UACEP;9121581000194,0;Fuzzy;0,7272727272727273;3999,0;Associacao Privada
468;LAR ESPÍRITA MENSAGEIROS DA LUZ;9652;13;SMS;0,0;100594,24;2025;LAR ESPIRITA MENSAGEIROS DA LUZ;LAR ESPIRITA MENSAGEIROS DA LUZ - PARALISIA CEREBRAL;46781142000134,0;Substring;0,6961538461538461;3999,0;Associacao Privada
182;CASA VÓ BENEDITA;9653;19;SEDS;0,0;80954,79;2025;CASA VO BENEDITA;CASA VO BENEDITA;55674980000280,0;Exact;1,0;3999,0;Associacao Privada
194;CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA;9654;30;SEMULHER;305800,0;31164,0;2025;CONCIDADANIA - CONSCIASNCIA PELA CIDADANIA;CONSCIENCIA PELA CIDADANIA;7497673000148,0;Fuzzy;0,7352941176470589;3999,0;Associacao Privada
174;ASSOCIAÇÃO PROJETO TAMTAM;9655;16;SECULT;0,0;140000,0;2025;ASSOCIACAO PROJETO TAMTAM;ASSOCIACAO PROJETO TAMTAM;68019801000132,0;Exact;1,0;3999,0;Associacao Privada
661;INSTITUTO FACONTI;9656;23;SEMES;0,0;50000,0;2025;INSTITUTO FACONTI;INSTITUTO FACONTI;32696580000190,0;Exact;1,0;3999,0;Associacao Privada
560;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;9657;13;SMS;0,0;300000,0;2025;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;44563716003511,0;Exact;1,0;3999,0;Associacao Privada
182;CASA VÓ BENEDITA;9658;19;SEDS;0,0;80954,79;2025;CASA VO BENEDITA;CASA VO BENEDITA;55674980000280,0;Exact;1,0;3999,0;Associacao Privada
457;INSTITUIÇÃO DE ASSISTÊNCIA À CRIANÇA PROFESSORA EDNA SOUZA - IACPES;9659;12;SEDUC;0,0;47000,0;2025;INSTITUICAO DE ASSISTENCIA A CRIANCA PROFESSORA EDNA SOUZA - IACPES;INSTITUICAO DE ASSISTENCIA A CRIANCA PROFESSORA EDNA SOUZA - I. A. C. P. E. S.;5336537000140,0;Fuzzy;0,9241379310344827;3999,0;Associacao Privada
125;NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL;9660;13;SMS;0,0;20000,0;2025;NAPNE - ASSOCIACAO DOS PORTADORES DE DEFICIENCIA MENTAL;ASSOCIACAO DOS PORTADORES DE DEFICIENCIA MENTAL;68018050000130,0;Substring;0,8545454545454545;3999,0;Associacao Privada
100;INSTITUTO OSVALDO DE ROSIS;9662;23;SEMES;0,0;41568,0;2025;INSTITUTO OSVALDO DE ROSIS;INSTITUTO OSVALDO DE ROSIS;3134104000187,0;Exact;1,0;3999,0;Associacao Privada
497;UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS;9663;30;SEMULHER;0,0;0,0;2025;UACEP - UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS;UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS ( MINHA COMUNIDADE) - UACEP;9121581000194,0;Fuzzy;0,7272727272727273;3999,0;Associacao Privada
497;UACEP - UNIÃO DE AMPARO À COMUNIDADE DE ESCOLAS PUBLICAS;9664;31;SECOM;0,0;65610,0;2025;UACEP - UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS;UNIAO DE AMPARO A COMUNIDADE DE ESCOLAS PUBLICAS ( MINHA COMUNIDADE) - UACEP;9121581000194,0;Fuzzy;0,7272727272727273;3999,0;Associacao Privada
109;ASSOCIAÇÃO CASA DE ESTAR DE SANTOS;9665;12;SEDUC;0,0;50000,0;2025;ASSOCIACAO CASA DE ESTAR DE SANTOS;ASSOCIACAO CASA DE ESTAR DE SANTOS;58250267000117,0;Exact;1,0;3999,0;Associacao Privada
690;INSTITUTO BORDALLO CULTURAL;9666;16;SECULT;0,0;0,0;2025;INSTITUTO BORDALLO CULTURAL;INSTITUTO BORDALLO CULTURAL;55027985000130,0;Exact;1,0;3999,0;Associacao Privada
94;AMEM - ASSISTÊNCIA AO MENOR ENFERMO MENTAL;9667;12;SEDUC;0,0;557657,58;2025;AMEM - ASSISTENCIA AO MENOR ENFERMO MENTAL;ASSISTENCIA AO MENOR ENFERMO MENTAL;58257023000166,0;Substring;0,8333333333333334;3999,0;Associacao Privada
107;ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS;9669;19;SEDS;0,0;26168,75;2025;ASSOCIACAO CASA DA CRIANCA DE SANTOS;ASSOCIACAO CASA DA CRIANCA DE SANTOS;58218215000163,0;Exact;1,0;3999,0;Associacao Privada
181;CASA DO PARAPLÃ‰GICO DE SANTOS;9670;19;SEDS;0,0;36226,1;2025;CASA DO PARAPLAGICO DE SANTOS;CASA DO PARAPLEGICO DE SANTOS;58263898000170,0;Fuzzy;0,9655172413793104;3999,0;Associacao Privada
181;CASA DO PARAPLÃ‰GICO DE SANTOS;9671;19;SEDS;0,0;64346,16;2025;CASA DO PARAPLAGICO DE SANTOS;CASA DO PARAPLEGICO DE SANTOS;58263898000170,0;Fuzzy;0,9655172413793104;3999,0;Associacao Privada
604;ONG CASA BRANCA;9672;24;SEMAM;0,0;94889,5;2025;ONG CASA BRANCA;ONG CASA BRANCA;48747812000121,0;Exact;1,0;3999,0;Associacao Privada
188;CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO;9673;19;SEDS;0,0;9886,26;2025;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;58198128000191,0;Exact;1,0;3999,0;Associacao Privada
185;CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL;9674;29;SEFIN;0,0;416635,48;2025;CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZACAO PROFISSIONAL E SOCIAL;CENTRO DE APRENDIZAGEM E MOBILIZACAO PROFISSIONAL E SOCIAL - CAMPS;58253667000186,0;Fuzzy;0,8787878787878788;3999,0;Associacao Privada
188;CENTRO ESPÍRITA BENEFICENTE 30 DE JULHO;9675;19;SEDS;0,0;3598,48;2025;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;CENTRO ESPIRITA BENEFICENTE 30 DE JULHO;58198128000191,0;Exact;1,0;3999,0;Associacao Privada
196;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SÃƒO VICENTE DE PAULO;9676;19;SEDS;0,0;28185,74;2025;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE SAO VICENTE DE PAULO;CONSELHO CENTRAL DE SANTOS DA SOCIEDADE DE SAO VICENTE DE PAULO;58236456000135,0;Fuzzy;0,975609756097561;3999,0;Associacao Privada
596;INSTITUTO DEVIR EDUCOM;9677;30;SEMULHER;0,0;18760,75;2025;INSTITUTO DEVIR EDUCOM;INSTITUTO DEVIR EDUCOM;30756002000176,0;Exact;1,0;3999,0;Associacao Privada
107;ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS;9678;19;SEDS;0,0;54786,04;2025;ASSOCIACAO CASA DA CRIANCA DE SANTOS;ASSOCIACAO CASA DA CRIANCA DE SANTOS;58218215000163,0;Exact;1,0;3999,0;Associacao Privada
186;CECAJAS - CENTRO DE CAPACITAÇÃO DE JOVENS E ADULTOS DE SANTOS;9679;12;SEDUC;0,0;366872,81;2025;CECAJAS - CENTRO DE CAPACITACAO DE JOVENS E ADULTOS DE SANTOS;CENTRO DE CAPACITACAO DE JOVENS E ADULTOS DE SANTOS - CECAJAS;9199368000286,0;Fuzzy;0,8360655737704918;3999,0;Associacao Privada
469;LAR EVANGÃ‰LICO DE AMPARO Ã€ VELHICE;9681;19;SEDS;0,0;81100,94;2025;LAR EVANGALICO DE AMPARO A VELHICE;LAR EVANGELICO DE AMPARO A VELHICE;52246451000107,0;Fuzzy;0,9705882352941176;3999,0;Associacao Privada
560;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;9682;13;SMS;0,0;500000,0;2025;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;44563716003511,0;Exact;1,0;3999,0;Associacao Privada
107;ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS;9683;19;SEDS;0,0;26168,75;2025;ASSOCIACAO CASA DA CRIANCA DE SANTOS;ASSOCIACAO CASA DA CRIANCA DE SANTOS;58218215000163,0;Exact;1,0;3999,0;Associacao Privada
674;CONFEDERAÃ‡ÃƒO BRASILEIRA DE SKATEBOARDING;9684;23;SEMES;0,0;80453,08;2025;CONFEDERAAAO BRASILEIRA DE SKATEBOARDING;CONFEDERACAO BRASILEIRA DE SKATEBOARDING;3124517000180,0;Fuzzy;0,975;3999,0;Associacao Privada
107;ASSOCIAÇÃO CASA DA CRIANÇA DE SANTOS;9685;19;SEDS;0,0;54786,04;2025;ASSOCIACAO CASA DA CRIANCA DE SANTOS;ASSOCIACAO CASA DA CRIANCA DE SANTOS;58218215000163,0;Exact;1,0;3999,0;Associacao Privada
185;CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZAÇÃO PROFISSIONAL E SOCIAL;9686;19;SEDS;0,0;0,0;2025;CAMPS - CENTRO DE APRENDIZAGEM E MOBILIZACAO PROFISSIONAL E SOCIAL;CENTRO DE APRENDIZAGEM E MOBILIZACAO PROFISSIONAL E SOCIAL - CAMPS;58253667000186,0;Fuzzy;0,8787878787878788;3999,0;Associacao Privada
628;ASSOCIAÇÃO CANAL CULTURAL;9687;16;SECULT;0,0;209480,0;2025;ASSOCIACAO CANAL CULTURAL;ASSOCIACAO CANAL CULTURAL;50709299000126,0;Exact;1,0;3999,0;Associacao Privada
628;ASSOCIAÇÃO CANAL CULTURAL;9688;16;SECULT;0,0;0,0;2025;ASSOCIACAO CANAL CULTURAL;ASSOCIACAO CANAL CULTURAL;50709299000126,0;Exact;1,0;3999,0;Associacao Privada
463;INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ;9690;13;SMS;0,0;3533855,36;2025;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;22315713000349,0;Exact;1,0;3999,0;Associacao Privada
463;INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ;9691;13;SMS;0,0;9000000,0;2025;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;22315713000349,0;Exact;1,0;3999,0;Associacao Privada
463;INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ;9692;13;SMS;0,0;1400616,85;2025;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;22315713000349,0;Exact;1,0;3999,0;Associacao Privada
194;CONCIDADANIA - CONSCIÃŠNCIA PELA CIDADANIA;9693;30;SEMULHER;0,0;0,0;2025;CONCIDADANIA - CONSCIASNCIA PELA CIDADANIA;CONSCIENCIA PELA CIDADANIA;7497673000148,0;Fuzzy;0,7352941176470589;3999,0;Associacao Privada
463;INSTITUTO SOCIAL HOSPITAL ALEMÃO OSWALDO CRUZ;9694;13;SMS;0,0;2492345,15;2025;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;INSTITUTO SOCIAL HOSPITAL ALEMAO OSWALDO CRUZ;22315713000349,0;Exact;1,0;3999,0;Associacao Privada
607;ASSOCIAÇÃO DESPORTIVA E CULTURAL DE CAPOEIRA SENZALA;9697;16;SECULT;0,0;0,0;2025;ASSOCIACAO DESPORTIVA E CULTURAL DE CAPOEIRA SENZALA;ASSOCIACAO DESPORTIVA E CULTURAL DE CAPOEIRA ESCOLA;7646341000188,0;Fuzzy;0,9320388349514563;3999,0;Associacao Privada
607;ASSOCIAÇÃO DESPORTIVA E CULTURAL DE CAPOEIRA SENZALA;9698;16;SECULT;0,0;0,0;2025;ASSOCIACAO DESPORTIVA E CULTURAL DE CAPOEIRA SENZALA;ASSOCIACAO DESPORTIVA E CULTURAL DE CAPOEIRA ESCOLA;7646341000188,0;Fuzzy;0,9320388349514563;3999,0;Associacao Privada
101;ASSOCIAÇÃO BENEFICENTE SÃO JOSÉ - Creche Pe. Lúcio Floro;9699;12;SEDUC;0,0;389907,92;2025;ASSOCIACAO BENEFICENTE SAO JOSE - CRECHE PE. LUCIO FLORO;ASSOCIACAO BENEFICENTE SAO JOSE;57734915000148,0;Substring;0,6535714285714286;3999,0;Associacao Privada
465;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE SANTOS;9700;13;SMS;0,0;0,0;2025;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTOS;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SANTOS;58198524002405,0;Exact;1,0;3999,0;Associacao Privada
478;PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS;9701;19;SEDS;134744,35;11710,41;2025;PRA VIVER OBRAS SOCIAIS E EDUCACIONAIS;PRO VIVER OBRAS SOCIAIS E EDUCACIONAIS;68025576000147,0;Fuzzy;0,9736842105263158;3999,0;Associacao Privada
478;PRÃ“ VIVER OBRAS SOCIAIS E EDUCACIONAIS;9702;19;SEDS;134744,35;11710,41;2025;PRA VIVER OBRAS SOCIAIS E EDUCACIONAIS;PRO VIVER OBRAS SOCIAIS E EDUCACIONAIS;68025576000147,0;Fuzzy;0,9736842105263158;3999,0;Associacao Privada
203;EDUCANDÁRIO SANTISTA;9703;19;SEDS;0,0;76062,03;2025;EDUCANDARIO SANTISTA;EDUCANDARIO SANTISTA;58247503000146,0;Exact;1,0;3999,0;Associacao Privada
190;CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAÃ‡ÃƒO ESPECIAL SIMONE C HORCEL;9704;12;SEDUC;0,0;542348,28;2025;CIEESH - CENTRO INTERDISCIPLINAR DE EDUCAAAO ESPECIAL SIMONE C HORCEL;CENTRO INTERDISCIPLINAR DE EDUCACAO ESPECIAL SIMONE C HORCEL;26841083000135,0;Fuzzy;0,9147286821705426;3999,0;Associacao Privada
203;EDUCANDÁRIO SANTISTA;9705;19;SEDS;0,0;55974,46;2025;EDUCANDARIO SANTISTA;EDUCANDARIO SANTISTA;58247503000146,0;Exact;1,0;3999,0;Associacao Privada
102;ASSOCIAÇÃO BENEFICENTE SONY BARSOTTI MEY;9706;12;SEDUC;0,0;106077,06;2025;ASSOCIACAO BENEFICENTE SONY BARSOTTI MEY;ASSOCIACAO BENEFICENTE SONY BARSOTTI MEY;3357768000105,0;Exact;1,0;3999,0;Associacao Privada
118;APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;9707;19;SEDS;0,0;2768,06;2025;APAE - ASSOCIAAAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;58238866000387,0;Fuzzy;0,9217391304347826;3999,0;Associacao Privada
118;APAE - ASSOCIAÃ‡ÃƒO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;9708;19;SEDS;0,0;7604,82;2025;APAE - ASSOCIAAAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SANTOS;58238866000387,0;Fuzzy;0,9217391304347826;3999,0;Associacao Privada
14;LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDÊNCIA;9709;12;SEDUC;0,0;430961,52;2025;LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDENCIA;LIGA BENEFICENTE NOSSA SENHORA DA DIVINA PROVIDENCIA;58259763000131,0;Exact;1,0;3999,0;Associacao Privada
552;ASSOCIAÃ‡ÃƒO BENEFICENTE DE ASSISTÃŠNCIA SOCIAL AO EXCEPCIONAL - ABASE;9711;19;SEDS;0,0;50000,0;2025;ASSOCIAAAO BENEFICENTE DE ASSISTASNCIA SOCIAL AO EXCEPCIONAL - ABASE;ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL AO EXCEPCIONAL - CENTRO DE CONVIVENCIA MARIA HELENA - ABASE;1180999000160,0;Fuzzy;0,7558139534883721;3999,0;Associacao Privada
125;NAPNE - ASSOCIAÇÃO DOS PORTADORES DE DEFICIÊNCIA MENTAL;9712;13;SMS;0,0;16080,0;2025;NAPNE - ASSOCIACAO DOS PORTADORES DE DEFICIENCIA MENTAL;ASSOCIACAO DOS PORTADORES DE DEFICIENCIA MENTAL;68018050000130,0;Substring;0,8545454545454545;3999,0;Associacao Privada
