id_projeto;id_osc;cd_identificador_osc;tx_nome_projeto;tx_nome_status_projeto;dt_data_inicio_projeto;dt_data_fim_projeto;tx_link_projeto;nr_total_beneficiarios;nr_valor_captado_projeto;nr_valor_total_projeto;tx_nome_abrangencia_projeto;tx_nome_zona_atuacao;tx_descricao_projeto;tx_metodologia_monitoramento;ft_identificador_projeto_externo;tx_status_projeto_outro;edmu_cd_municipio;edmu_nm_municipio;eduf_cd_uf;eduf_nm_uf;tx_nome_subarea_atuacao;tx_nome_financiador;tx_orgao_concedente;tx_nome_origem_fonte_recursos_projeto;tx_nome_fonte_recursos_projeto;tx_nome_regiao_localizacao_projeto;tx_nome_objetivo_projeto;tx_nome_meta_projeto;id_osc_parceira;tx_nome_publico_beneficiado;nr_estimativa_pessoas_atendidas;tx_nome_tipo_parceria
39404;613334;10227433000138;Curtas Querô 2014;Finalizado;2015-06-03 00:00:00;2015-08-17 00:00:00;http://versalic.cultura.gov.br/#/projetos/138474;;686204;686204;;;O projeto tem como objetivo a realização de 4 curtas metragens de até 15 minutos, além de 20 mini metragens de até 1 minuto de duração, por jovens de baixa renda, estudantes de escolas públicas da Baixada Santista. Para a realização destes filmes, os jovens serão orientados e capacitados, através de oficinas de audiovisual.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
2643058;608117;58191008000162;Parceria  786440;Finalizado;2013-10-25 00:00:00;2014-12-31 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=786440&Usr=guest&Pwd=guest;;5956738;5956738;;;Apoio à aquisição de equipamentos de uso compartilhado destinados a compor a estrutura de pesquisa científica dos programas de pós-graduação stricto sensu e pesquisa recomendados pela CAPES da instituição comunitária Universidade Católica de Santos - UniSantos (a saber: mestrado e doutorado em Direito, mestrado e doutorado em Saúde Coletiva, mestrado em Educação).;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
42366;613334;10227433000138;"Plano Anual de Atividades 2016 &#x2013; Instituto Querô";Finalizado;2015-12-11 00:00:00;2016-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/157511;;53303868;937620;;;"Trata-se do Plano Anual de Atividades do Instituto Querô, o qual desenvolverá no ano de 2016, os projetos: “Querô na escola”, que produzirá 30 (trinta) obras audiovisuais no formato de mini metragem (com até 1 minuto de duração), através de oficinas de audiovisual para estudantes de oitavos anos, em escolas públicas das cidades de Santos e Cubatão (Estado de São Paulo); e “Oficinas Querô”, que produzirá 04 (quatro) obras audiovisuais de curta metragem (com até 15 minutos de duração), através de um processo de capacitação audiovisual envolvendo 60 (sessenta) adolescentes entre 14 a 18 anos, estudantes de escolas públicas das cidades de Santos e São Vicente (Estado de São Paulo).";;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
1866509;613334;10227433000138;Parceria  773990;Arquivado, cancelado ou indeferido;2012-09-28 00:00:00;2013-09-28 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=773990&Usr=guest&Pwd=guest;;200000;250000;;;"O objetivo do projeto ora apresentado é potencializar a experiência da criação da WebTv Querô, investigando como funciona o mercado de produção e exibição audiovisual na web, qual a cadeia de geração de valores, como atrair anunciantes, quais os valores que poderão ser praticados, qual projeto de marketing adequado, como ampliar o número de acessos, como aprimorar a linguagem, como oferecer conteúdo jovem de qualidade e como deve funcionar a gestão desse empreendimento.   A “WebTV Querô” irá ativar o potencial de expressão, de produção e de acesso ao mercado de trabalho para a internet, oferecendo ainda oportunidade de trabalho remunerado a jovens, os quais serão selecionados dentre aqueles que já estão capacitados pelo projeto “Oficinas Querô” e apresentam interesse em trabalhar com o audiovisual, internet e novas mídias.  Os jovens contarão com a orientação de profissionais especializados e renomados nas áreas de produção audiovisual, internet, marketing, comercial, social e a partir disso, produzirão conteúdos de qualidade, atraindo anunciantes e impulsionando a sustentabilidade da iniciativa.  Dessa forma, o projeto tem como objetivos:  1) Produção de conteúdos para serem exibidos pela Internet, através da WebTv Querô, com possibilidade de adaptação do formato das produções, para outros segmentos;  2) Capacitação de 17 jovens já habilitados nas Oficinas Querô, para o mercado audiovisual, sobre produção e exibição de conteúdos em Web e multiplataformas, a fim de que o projeto da WebTv se auto sustente e ainda, gere renda a seus protagonistas;  3) Consolidar a WebTV Querô como meio de exibição e difusão de conteúdos audiovisuais inovadores.  O treinamento dos jovens está previsto para ocorrer ao longo de 6 meses, com profissionais de audiovisual, Internet e Vendas. Os jovens participantes do projeto receberão uma ajuda de custo durante toda participação no projeto.";;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
30304;641381;8343350000162;BANCO DE ALIMENTOS SOS GENTE;Projeto em andamento;2015-09-05 00:00:00;;;15000;;;Estadual;Urbana;O Banco de Alimentos funciona em consonância com a REDE SOS GENTE BRASIL que se desenvolve através de parceria com mais de 150 entidades beneficentes, contando com 2500 voluntários que atuam em centenas de lojas do setor varejo, realizando eventos de arrecadação. Em 2018 as arrecadações ultrapassaram a marca de 170 toneladas somente de alimentos não perecíveis. No evento de Páscoa (atuação 2019), arrecadamos 7.650 toneladas de chocolates distribuídos nas cidades dos parceiros da REDE.;"O monitoramento da atuação da REDE é realizado através de logística pré, durante e pós eventos. Toda logística é implementada por coordenadores regionais e líderes de equipe, com gerenciamento do INSTITUTO. Os eventos são realizados simultaneamente em 14 estados e em mais de 65 cidades. A avaliação possui três (03) tópicos: Captação e capacitação de voluntários ; Balanços de arrecadação ; e prestação de contas e comprovação dos eventos de distribuição dos produtos arrecadados.";Representante de OSC;;;;;;;;;;;SP, RJ, MG, PR, BA, SE, AL, PE, CE, PA, GO, DF, MT, MS;;;;51.000 famílias beneficiadas;;
7065;608117;58191008000162;Instalação da Incubadora de Empreendimentos Econômicos Solidários / UNISANTOS;;2010-04-20 00:00:00;2012-07-20 00:00:00;;;;100000;;;;;FINEP/FNDCT;;;;;;;;;;;SANTOS;;;;;;
44422;613334;10227433000138;Plano Anual de Atividades 2018 - Instituto Querô;Finalizado;2017-09-27 00:00:00;2019-01-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/175852;;735000;905412;;;"O Plano Anual de Atividades do Instituto Querô desenvolverá em 2018, os projetos: “Oficinas Querô” - produzirá 02 (dois) curtas-metragens (até 15 min. de duração) por meio de capacitação audiovisual envolvendo 40 adolescentes entre 14 e 18 anos, estudantes de escolas públicas da Baixada Santista(Estado de SP); “Querô na Escola” - produzirá 10 obras audiovisuais no formato de minimetragem (até 01 min.de duração) por meio de oficinas para cerca de 800 estudantes de escolas públicas, alunos de EJA – Educação de Jovens e Adultos e adolescentes beneficiados por Instituições educacionais e socioculturais de reconhecido trabalho e sem fins lucrativos, todas de Cubatão; e “Querô Comunidades” - produzirá 01 curta-metragem (até 15 min. de duração), por meio de oficinas de audiovisual a serem realizadas com 20 moradores de uma comunidade de baixa renda, de Santos ou Cubatão. (Formato de finalização dos filmes: Camera DSLR; Tamanho 1920x1080; Cordec h264; Arquivo MP4 ou QuickTime; FPS 29,97).";;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
43402;613334;10227433000138;Plano Anual de Atividades 2017 - Instituto Querô;Finalizado;2016-11-18 00:00:00;2017-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/163471;;412000;9659263;;;"Trata-se do Plano Anual de Atividades do Instituto Querô, o qual desenvolverá no ano de 2017, os projetos: “Oficinas Querô”, que produzirá 03 (três) obras audiovisuais de curta metragem (com até 15 minutos de duração), através de um processo de capacitação audiovisual envolvendo 60 (sessenta) adolescentes entre 14 a 18 anos, estudantes de escolas públicas das cidades de Santos e São Vicente (Estado de São Paulo); “Querô Comunidades”, que produzirá 01 (uma) obra audiovisual de curta metragem (com até 15 minutos de duração), através de oficinas de audiovisual a serem realizadas com moradores de uma comunidade de baixa renda, na cidade de Santos (Estado de São Paulo); e “Querô na escola”, que produzirá 20 obras audiovisuais no formato de mini metragem (com até 1 minuto de duração), através de oficinas de audiovisual para estudantes de oitavos anos, em escolas públicas das cidades de Santos e Cubatão (Estado de São Paulo).";;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
32424;540654;7749605000129;1º FESTIVAL INTERNACIONAL DE INVERNO DE BELO HORIZONTE;Arquivado, cancelado ou indeferido;2010-03-15 00:00:00;2010-08-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/100331;;0;2098970;;;"Pretendemos realizar o “1º FESTIVAL INTERNACIONAL DE INVERNO DE BELO HORIZONTE”, entre os dias 17 e 24 de julho do ano de 2010 em Belo Horizonte/MG. Prevemos: 8 apresentações teatrais com grupos internacionais e nacionais; 7 shows musicais com atrações regionais e nacionais; 2 apresentações de dança com grupo internacional; 21 oficinas de arte; 5 palestras; mostra de cinema com duração de cinco dias; 16 apresentações de DJ’s. As atividades serão oferecidas de graça à população de Belo Horizonte.";;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
37263;540654;7749605000129;Cineclube Casa Una.;Arquivado, cancelado ou indeferido;2012-11-30 00:00:00;2013-07-30 00:00:00;http://versalic.cultura.gov.br/#/projetos/127042;;0;268610;;;O Projeto Cineclube Casa Una constitui na promoção da fruição e da formação audiovisual para alunos das escolas da rede pública de ensino e/ou Centros de Cultura, e/ou espaços que visem o crescimento profissional de adolescentes. As oficinas ocorrerão entre os meses de março e maio de 2013.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
37475;540654;7749605000129;WEB TV Casa UNA;Arquivado, cancelado ou indeferido;2013-01-30 00:00:00;2013-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/128183;;0;366416;;;Subsidiar a manutenção da Web TV Casa UNA dedicada à veiculação de conteúdo cultural e artístico produzido no espaço da Casa e cuja ressonância na sociedade será consideravelmente maior com a sua difusão através de uma Web TV. O intuito é disponibilizar todos os eventos gratuitos da Casa UNA em sua Web TV, e, assim, sustentar um canal de comunicação entre segmentos do público usuário da Internet e artistas, produtores culturais.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
37662;540654;7749605000129;Cine Minas - Mostra de Cinema Latino-Americano;Arquivado, cancelado ou indeferido;2013-02-01 00:00:00;2014-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/128888;;0;118748341;;;O CINE MINAS – MOSTRA DE CINEMA LATINO-AMERICANO será uma mostra de cinema em Belo Horizonte com 10 longas e 08 curtas metragens exibindo um panorama representativo não comercial e autoral da produção Latino-americana. O projeto prevê uma Conferência de Roteiros, duas oficinas e a itinerância da mostra nas cidades de Ipatinga e Itatiaiuçu, em Minas Gerais. A cada edição um diretor será homenageado, nesta primeira, será o diretor argentino Leonardo Favio. Todas as atividades serão gratuitas.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
37880;540654;7749605000129;TERRITÓRIOS CULTURAIS- Casos Internacionais e Desafios Locais;Arquivado, cancelado ou indeferido;2015-01-10 00:00:00;2015-07-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/130042;;0;94148851;;;Lançamento de coleção com 04 DVDs de média metragem, produto de reflexões contemporâneas sobre o planejamento urbano para as cidades criativas, a partir da realização de um seminário internacional fruto da parceria do Instituto UNA de Responsabilidade Social e Cultural com o Curso de Pós Graduação em Gestão Cultural e com o Curso de Graduação de Cinema e Audiovisual da UNA , ambos do Centro Universitário UNA e únicos em Minas Gerais.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
39281;540654;7749605000129;Cineclube Casa Una;Arquivado, cancelado ou indeferido;2013-12-30 00:00:00;2014-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/137993;;0;303256;;;O Projeto Cineclube Casa Una constitui na promoção da fruição e da formação audiovisual para alunos das escolas da rede pública de ensino e/ou Centros de Cultura, e/ou espaços que visem o crescimento profissional de adolescentes. As oficinas ocorrerão entre os meses de março á outubro de 2014 com intervalo no mês de julho devido ao recesso escolar.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
42330;540654;7749605000129;Cultura Cidadã;Arquivado, cancelado ou indeferido;2015-11-23 00:00:00;2017-02-20 00:00:00;http://versalic.cultura.gov.br/#/projetos/154982;;4250;581326;;;"O projeto que se apresenta visa à produção e execução de três atividades, aqui denominadas “Programas”, de caráter sociocultural, realizadas pelo Instituto Una, com distintos públicos atingidos, a saber: Programa 1: Oficinas de dança e expressão corporal realizadas semanalmente durante 12 meses em um asilo da região metropolitana; Programa 2: Oficinas com temas diversos relativos ao corpo, expressão corporal, dança, entre outros, realizadas mensalmente durante 12 meses para professores da rede pública de ensino de Belo Horizonte, cada oficina contará com até 30 professores; Programa 3: Propõe a realização de duas oficinas de audiovisual para adolescentes matriculados em escola pública de Belo Horizonte e região metropolitana, serão dois grupos, cada qual com 20 alunos.";;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
33844;613334;10227433000138;CINESCOLA QUERÔ;Arquivado, cancelado ou indeferido;2011-06-01 00:00:00;2014-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/105111;;0;275291592;;;O projeto “Cinescola Querô”, tem por objetivo unir escola de audiovisual, sala de cinema a preços populares e uma produtora social voltada ao mercado audiovisual e a projetos autorais de jovens da região, localizada em área de alto risco social no centro antigo de Santos, carente de espaços culturais e rodeado de cortiços.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
34237;613334;10227433000138;Tela Jovem 2011;Finalizado;2013-07-30 00:00:00;2013-08-29 00:00:00;http://versalic.cultura.gov.br/#/projetos/108202;;670000;1017724;;;O projeto TELA JOVEM 2011 tem como objetivo a realização de 40 mini metragens (curtas com um minuto de duração) e 06 curtas metragens de até 15 minutos. Essas obras audiovisuais serão produzidas por jovens residentes de regiões periféricas da Baixada Santista. 80 jovens serão selecionados e divididos em 02 grupos de 40, um com base na cidade de Santos, outro com base na cidade de Cubatão.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
2592088;864476;4315890000181;Parceria  742229;Finalizado;2010-06-27 00:00:00;2010-11-20 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=742229&Usr=guest&Pwd=guest;;100000;125000;;;2ª etapa da Ultra Maratona de Mountain Bike do Caminho da Fé 2010 – Tambaú/ Vargem Grande do Sul  - 66 km.;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
42283;654788;7269609000100;O SOM DAS PALAFITAS;Finalizado;2015-12-28 00:00:00;2018-11-30 00:00:00;http://versalic.cultura.gov.br/#/projetos/154750;;320000;559100;;;Realizar no Espaço Mais Cultura Plínio Marcos!, sede Instituto Arte no Dique, de novembro de 2015 a setembro de 2016, dez edições deste evento de democratização cultural, que acontecerá sempre em um domingo de cada mês, com no mínimo de quatro atrações culturais em cada edição, sendo a programação composta de uma banda musical local, alunos das oficinas de Coletivo Querô - Arte no Dique, um grupo de cultura popular ou dança das diversas regiões do Brasil e um grupo instrumental de renome nacional.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
44005;607411;58198227000173;BANDA MUSICAL E CORAL DO LAR DAS MOÇAS CEGAS;Arquivado, cancelado ou indeferido;2017-05-11 00:00:00;2018-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/170295;;0;119915;;;FORMAÇÃO BANDA MUSICIAL E CORAL, COM INTEGFRAÇÃO DOS ATENDIDOS/ALUNOS NA PARTICIPAR EFETIVAMENTE NA BANDA E CORAL.COM MEMBROS DA COMUNIDADE E NÚCLEO DE BAIXA RENDA NAS ATIVIDADESDE INCLUSÃO SOCIAL, SOCIAL, EDUCAÇÃO E REABILITAÇÃO COM ESPECIAL IMPORTÂNCIA NO MECANISMO DE PROMOÇÃO DA AUTOESTIMA E DA BUSCA DE QUALIDADE DE VIDA.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
2678416;593498;11817062000107;Escola de Teatro Armênio Mendes;Projeto em andamento;2021-03-01 00:00:00;2022-02-28 00:00:00;http://versalic.cultura.gov.br/#/projetos/203299;;0;199342;;;Realização de curso livre de Teatro para crianças e adolescentes de escolas públicas do município de Santos. O projeto ainda prevê apresentação de espetáculos com oficina preparatória.;;SALICWEB/MINC 06/2018;;;;;;;;;Recursos públicos;Parceria com o governo federal;;;;;;;
2677702;654788;7269609000100;O Som das Palafitas;Projeto em andamento;2019-12-01 00:00:00;2021-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/200409;;0;5922224;;;Realizar 06 (seis) shows gratuitos com grupos/bandas de renome nacional no Espaço Mais Cultura - Escola Popular de Arte e Cultura Plínio Marcos, sede do Instituto Arte no Dique, entre os meses de Maio a Outubro de 2020. Em cada edição, haverá a apresentação do grupo de percussão da escola e grupos/bandas locais. O projeto também contará com oficinas gratuitas de formação cultural, além de barracas de alimentos e bebidas dos moradores da comunidade.;;SALICWEB/MINC 06/2018;;;;;;;;;Recursos públicos;Parceria com o governo federal;;;;;;;
2679011;654788;7269609000100;PLANO ANUAL DO INSTITUTO ARTE NO DIQUE;Proposta;2021-01-01 00:00:00;2021-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/205193;;0;5467506;;;Realizar a manutenção do Instituto Arte no Dique, organização social que atua há 17 anos na região do Dique da Vila Gilda em Santos/SP. No projeto serão oferecidas oficinas culturais, artísticas, workshop, seminários, palestras, ações sociais e o atendimento de aproximadamente 500 pessoas mensalmente. A proposta visa manter a equipe de gestão e realizar a manutenção predial do edifício sede.;;SALICWEB/MINC 06/2018;;;;;;;;;Recursos públicos;Parceria com o governo federal;;;;;;;
32587;654788;7269609000100;Vamos Brincar no Dique  xxxx;Arquivado, cancelado ou indeferido;2011-01-03 00:00:00;2011-04-15 00:00:00;http://versalic.cultura.gov.br/#/projetos/1010309;;0;34877816;;;"Diante da receptividade Baiana pelo trabalho desenvolvido no Instituto Arte no Dique em Santos - SP, unem-se a Associação de Cultura e Entretenimento - IBEJI de Salvador. O projeto propõe a participação de 3.000 crianças &#x2013; adolescentes e jovens do Instituto Arte no Dique - Dique da Vila Gilda e Bloco IBEJI para desfilarem no circuito tradicional OSMAR, sendo acompanhados pro aproximadamente 15.000 foliões no trajeto.";;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
37842;606942;7497673000148;Tenda Cultural Estação da Cidadania;Arquivado, cancelado ou indeferido;2013-03-01 00:00:00;2014-02-28 00:00:00;http://versalic.cultura.gov.br/#/projetos/129780;;0;0;;;Montagem de uma tenda na Estação da Cidadania de Santos, destinada a abrigar, difundir e valorizar as manifestações artísticas da região, protagonizando o artista local de diferentes segmentos culturais. O espaço abrigará, de forma sistemática, debates, seminários, apresentações artísticas, oficinas culturais e exposições temáticas, priorizando a viabilização de interfaces entre Cultura e Cidadania.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
2678954;654788;7269609000100;O Som das Palafitas 2021;Projeto em andamento;2021-01-01 00:00:00;2021-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/204897;;0;4939825;;;Realizar shows gratuitos com grupos/bandas nacionais e regionais em formato online, através de transmissão ao vivo em plataformas de redes sociais. Em cada um dos shows haverá a apresentação de um artista regional (entenda-se moradores da região da Baixada Santista) que abrirá o show para o artista de reconhecimento nacional. Ofertar 04 atividades formativas relacionadas a produção musical.;;SALICWEB/MINC 06/2018;;;;;;;;;Recursos públicos;Parceria com o governo federal;;;;;;;
15451;654788;7269609000100;Arte no Dique   Centro Cultural Plínio Marcos;;2009-02-20 00:00:00;;;;861215;9998925;;;;;SALICWEB/MINC;;;;;;;;;;;SP;;;;;;
15452;654788;7269609000100;Banda Querô;;2008-07-04 00:00:00;;;;0;3518545;;;;;SALICWEB/MINC;;;;;;;;;;;SP;;;;;;
2617099;654788;7269609000100;Parceria  703073;Proposta;2009-03-05 00:00:00;2010-03-05 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=703073&Usr=guest&Pwd=guest;;1500000;1875000;;;Construção do Edifício Armazém Cultural Conjunto Arquitetônico da Escola Popular de Arte e Cultura Plínio Marcos;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
31411;654788;7269609000100;Escola Popular de Arte e Cultura Plínio Marcos - Ano II;Finalizado;2009-09-05 00:00:00;2013-08-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/092317;;882000;96424234;;;"Preleção de cursos e capacitação técnica, para a comunidade do Dique da Vila Gilda em Santos, na área artística, nos segmentos: Artes Cênicas, Arte circense, Audiovisual, Customização, Capoeira, Percussão, Danças: moderna; clássica e circulares e percussão. Implantação dos cursos do Programa Eco- Dique, nos segmentos: História da arte, design gráfico, Arte da Moda e colagem. Produção de trabalhos resultantes dos cursos, com produção de espetáculo e obras. Realização de vivências artísticas.";;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
32618;654788;7269609000100;Design Textil - ECODIQUE;Arquivado, cancelado ou indeferido;2011-01-02 00:00:00;2011-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/1010447;;0;15736388;;;Oficinas de Design Textil - corte, modelagem, medidas, tamanhos, processos produtivos, estudos cromáticos, história da moda e vestuário, com objetivo de ampliar os horizontes desta parcela da comunidade com saberes e tecnologias sociais produtivas.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
32976;654788;7269609000100;TARRAFA LITERARIA - 4ª EDICAO;Finalizado;2012-08-22 00:00:00;2012-09-26 00:00:00;http://versalic.cultura.gov.br/#/projetos/1011912;;580000;6781126;;;Realizar a terceira edição do festival literário que visa fomentar a literatura, tornando-se uma referência e proporcionando aos moradores e visitantes uma oportunidade de conhecer e debater com escritores renomados.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
45126;591155;2634914000130;Café Árabe, um símbolo de generosidade.;Arquivado, cancelado ou indeferido;2017-12-19 00:00:00;2019-05-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/179233;;0;381072;;;O presente projeto de exposição, no Museu do Café em Santos, tem como foco mostrar tradições árabes trazidas por pessoas em seus movimentos migratórios dos países árabes do golfo e do mediterrâneo para o Estado de São Paulo tendo por base o tombamento dessa cultura imaterial em dossiê da UNESCO, expondo objetos e relacionando-os com sua técnica de preparo e cultura imaterial ligada ao café árabe.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
2552495;591155;2634914000130;Parceria  755456;Finalizado;2011-05-26 00:00:00;2011-12-26 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=755456&Usr=guest&Pwd=guest;;233865;293385;;;Exposição “Itália-café-Brasil: qui si beve caffè;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
38756;1091825;7448370000135;Portugal - Cultura e Arte;Arquivado, cancelado ou indeferido;2014-01-07 00:00:00;2014-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/133085;;0;174540;;;Entre julho e dezembro de 2013, o Grupo Folclórico Vasco da Gama realizará o projeto cultural Portugal - Cultura e Arte, o qual apresenta como principal objetivo a aquisição de traje típico da região de Viana do Castelo, ao norte de Portugal, permitindo que o grupo continue divulgando a cultura lusitana pelo país afora. Além disso, realizará diversas turnês com 12 apresentações de danças portuguesas típicas de forma gratuita.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
39146;654788;7269609000100;PALAFITA SONORA -  O Artista indo onde o Povo está;Arquivado, cancelado ou indeferido;2014-01-07 00:00:00;2014-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/137306;;0;265040;;;Realizar no Espaço Mais Cultura Plínio Marcos, sede do Instituto Arte no Dique, de novembro de 2013 a junho de 2014, 07 edições deste evento de democratização cultural, que acontecerá num domingo por mês, com no mínimo quatro atrações culturais em cada edição, sendo a programação composta de uma banda musical local, alunos das Oficinas do Coletivo Querô - Arte no Dique, um grupo de cultura popular ou dança das diversas regiões do Brasil e um grupo ou músico de renome nacional.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
282388;654788;7269609000100;Parceria  702698;Arquivado, cancelado ou indeferido;2008-12-31 00:00:00;2009-12-31 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=702698&Usr=guest&Pwd=guest;;1500000;1875000;;;Construção do Edifício  Armazém Cultural - Fase 1 das obras do Conjunto Arquitetönico da Escola Popular de Arte e Cultura Plínio Marcos;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
1583257;591155;2634914000130;Parceria  748361;Finalizado;2010-08-23 00:00:00;2011-01-22 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=748361&Usr=guest&Pwd=guest;;195075;243875;;;Exposição “Café: economia e política – as intervenções governamentais na economia cafeeira, 1905-1990 ‘;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
30786;606159;6134874000118;Esporte na escola 2013 - integrar arte e vida;Projeto em andamento;;;;0;23000;36374278;;;O Projeto Esporte na Escola 2013 -  Integrar Arte e Vida têm como objetivo central a promoção de atividades esportivas de caráter formativo educacional, que visam á ampliação do universo das crianças e adolescentes das cidades de São Vicente, Santos e Cubatão na região da Baixada Santista, litoral paulista. Para alcançar os objetivos explicitados, serão implantadas atividades em 4 núcleosdistintos, que serão cedidos através de um termo de cooperação que será firmado com as prefeituras das cidades de Santos, Cubatão e São Vicente visando abranger todas as cidades da Baixada Santista. Cada núcleo terá capacidade de atendimento para 120 crianças e adolescentes, o que totaliza 480 crianças atendidas diretamente, onde serão ministradas oficinas, de acordo com grade horária anexa. (proposta pedagógica). O projeto contempla as seguintes práticas esportivas:, futebol, vôlei, basquete, handebol e dança. Complementando estas atividades terão aulas de atividades complementares;;LIE/MESP 2017;;;;;;;;;;;;;;;;;
2623804;591155;2634914000130;Parceria  704204;Finalizado;2009-08-12 00:00:00;2010-01-11 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=704204&Usr=guest&Pwd=guest;;174850;218650;;;O presente Plano de Trabalho visa obter apoio financeiro e institucional do MAPA/Funcafé para a realização da exposição “O intercâmbio entre as culturas – Francesa e Brasileira – Cafés, Feiras e Ciência”, no Museu do Café, em Santos-SP.;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
30490;606159;6134874000118;Arte e Vida;Projeto em andamento;;;;0;79947;32725883;;;O Projeto Arte e Vida têm como objetivo central a promoção de atividades esportivas de caráter formativo educacional, que visam á ampliação do universo das crianças e adolescentes das cidades Cubatão e Cajati na região do  litoral paulista. A partir de oficinas os participantes poderão explorar e experimentar diferentes técnicas de expressão corporal e comunicação das várias linguagens. Será propício para a reflexão sobre as diferentes linguagens, onde será estudada a história, identificando materiais, recursos, procedimentos criativos para compreensão e apreciação da atividade física.;;LIE/MESP 2017;;;;;;;;;;;;;;;;;
2677000;591155;2634914000130;Plano anual de atividade do Museu do Café 2020;Projeto em andamento;2020-01-01 00:00:00;2021-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/193035;;0;108333701;;;O presente Plano se refere a programação do Museu do Café para o exercício de 2020. Essa programação engloba a realização de ações relacionadas às linhas de atuação da instituição como exposições, projetos educativos e atividades do Centro de Preparação de Café (CPC), e a manutenção do histórico prédio da Bolsa Oficial de Café de Santos através de restauro e ativação de espaços.;;SALICWEB/MINC 06/2018;;;;;;;;;Recursos públicos;Parceria com o governo federal;;;;;;;
