id_osc;cd_identificador_osc;tx_razao_social_osc;tx_nome_fantasia_osc;dt_fundacao_osc;tx_nome_classe_atividade_economica;cd_natureza_juridica_osc;edmu_cd_municipio;edmu_nm_municipio;eduf_cd_uf;eduf_sg_uf;id_osc.1;HabitaÃ§Ã£o;SaÃºde;Cultura e recreaÃ§Ã£o;EducaÃ§Ã£o e pesquisa;AssistÃªncia social;ReligiÃ£o;AssociaÃ§Ãµes patronais, profissionais e de produtores rurais;Meio ambiente e proteÃ§Ã£o animal;Desenvolvimento e defesa de direitos;Outros;Outras atividades associativas;id_osc.2;Hab sub HabitaÃ§Ã£o;Hab sub Outros;Saude sub Hospitais;Saude sub Outros serviÃ§os de saÃºde;Saude sub Outros;Cultura sub Cultura e arte;Cultura sub Esporte e recreaÃ§Ã£o;Cultura sub Outros;Educacao sub EducaÃ§Ã£o infantil;Educacao sub Ensino fundamental;Educacao sub Ensino mÃ©dio;Educacao sub EducaÃ§Ã£o superior;Educacao sub Estudos e pesquisas;Educacao sub EducaÃ§Ã£o profissional;Educacao sub Outras formas de educaÃ§Ã£o/ensino;Educacao sub Outros;Educacao sub Atividades de apoio Ã  educaÃ§Ã£o;Ass Social sub AssistÃªncia social;Ass Social sub Outros;Religiao sub ReligiÃ£o;Religiao sub Outros;Ass Patronais sub AssociaÃ§Ãµes empresariais e patronais;Ass Patronais sub AssociaÃ§Ãµes profissionais;Ass Patronais sub AssociaÃ§Ãµes de produtores rurais;Ass Patronais sub Cooperativas sociais;Ass Patronais sub Outros;Meio Amb sub Meio ambiente;Meio Amb sub ProteÃ§Ã£o animal;Meio Amb sub Outros;Desenv e Def sub AssociaÃ§Ãµes de moradores;Desenv e Def sub Centros e associaÃ§Ãµes comunitÃ¡rias;Desenv e Def sub Desenvolvimento rural;Desenv e Def sub Emprego e treinamento;Desenv e Def sub Defesa de direitos de grupos e minorias;Desenv e Def sub Outros;Desenv e Def sub AssociaÃ§Ãµes de pais, professores, alunos e a;Desenv e Def sub AssociaÃ§Ãµes patronais e profissionais;Desenv e Def sub Cultura e recreaÃ§Ã£o;Desenv e Def sub Defesa de direitos e interesses - mÃºltiplas ;Desenv e Def sub Meio ambiente e proteÃ§Ã£o animal;Desenv e Def sub Outras formas de desenvolvimento e defesa de d;Desenv e Def sub ReligiÃ£o;Desenv e Def sub SaÃºde, assistÃªncia social e educaÃ§Ã£o;Outras sub AssociaÃ§Ãµes de atividades nÃ£o especificadas anter
645415;10733670000170;ASSOCIACAO DOS MORADORES E AMIGOS DO CAMINHO DA UNIAO;;2002-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;645415;;;;;;;;;1;;;645415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
645623;10683756000136;LOJA MACONICA RUI BARBOSA;LOJA MACONICA RUI BARBOSA;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;645623;;;;;;1;;;1;;;645623;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;
645674;10809873000101;CAPITULO SETE DE SETEMBRO N 09;;2009-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;645674;;;;;;;;;;;1;645674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
645706;10767779000129;ONG GALINHO DE OURO;FUNDACAO GALINHO DE OURO;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;645706;;;;;;;;;1;;;645706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
645956;10907985000197;ASSEMBLEIA DE DEUS MINISTERIO TEMPLO DE DEUS;ASSEMBLEIA DE DEUS MINISTERIO TEMPLO DE DEUS;2007-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;645956;;;;;;1;;;;;;645956;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
646185;10992681000175;ASSOCIACAO ESPIRITA RECANTO DA PAZ FRANCISCO DE ASSIS;REPAZ FRANCISCO DE ASSIS;2009-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;646185;;;;;;;;;;;1;646185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
646351;11061995000117;PROJETO CULTURA DE RUA;PROCURU;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;646351;;;;;;;;;1;;;646351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
646409;11043826000154;INSTITUTO ARTEFATO CULTURAL;IAC;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;646409;;;;;;;;;1;;;646409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;
646614;11138745000138;ASSOCIACAO SANTISTA DE ESPORTES DE PRAIA - ASESP;ASSOCIACAO SANTISTA DE ESPORTES DE PRAIA - ASESP;2009-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;646614;;;1;;;;;;;;;646614;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
646676;11166072000120;ASSOCIACAO DOS VOLUNTARIOS DA SANTA CASA DE SANTOS - AVOSC;AVOSC;2009-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;646676;;;;;;;;;;;1;646676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
646731;11227223000102;GRUPO SOCORRISTA CASA DE FRANCISCO;CASA DE FRANCISCO;2009-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;646731;;;;;;1;;;;;;646731;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
646795;11233774000189;GRUPO LOTUS - ASSOCIACAO PARKINSON DA BAIXADA SANTISTA;;2009-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;646795;;;;;;;;;;;1;646795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
646913;11206714000177;ASSOCIACAO FILHOS DA BAIANA;;2009-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;646913;;;;;;1;;;;;;646913;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
647116;11350786000193;ASSOCIACAO DOS PROFISSIONIAS DE YOGA DE SANTOS;;2009-01-01 00:00:00;Atividades de condicionamento fÃ­sico;3999;3548500;Santos;35;SP;647116;;;1;;;;;;;;;647116;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647128;11372415000102;LIGA DE BASKETBALL DA BAIXADA SANTISTA - LBBS;LBBS;2009-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3541000;Praia Grande;35;SP;647128;;;1;;;;;;;;;647128;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647189;11417666000166;ASSOCIACAO INDEPENDENTE ANJOS DO SENHOR;;2009-01-01 00:00:00;ServiÃ§os de assistÃªncia social sem alojamento;3999;3548500;Santos;35;SP;647189;;;;;1;;;;;;;647189;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
647194;11451919000118;ASSOCIACAO SANTISTA DE BEACH TENNIS;;2009-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;647194;;;1;;;;;;;;;647194;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647228;11438416000102;CENTRO DE DIREITOS HUMANOS DA BAIXADA SANTISTA IRMA MARIA DOLORES;CDH IRMA MARIA DOLORES;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;647228;;;;;;;;;1;;;647228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
647454;11642125000131;ASSOCIACAO DA RACA MAINE COON NO BRASIL;AMACOON;2010-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;647454;;;1;;;;;;;;;647454;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647473;11631891000109;CLUBE DE FUTEBOL AMERICANO TSUNAMI;;2010-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;647473;;;1;;;;;;;;;647473;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647523;11599493000144;ASSOCIACAO PARA SUSTENTABILIDADE AMBIENTAL E SOCIAL - ASAS;ASSOCIACAO ASAS;2010-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;647523;;;;;;;;;;;1;647523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
647544;11741020000130;CHOPEBOL CLUBE;CHOPEBOL;1987-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;647544;;;1;;;;;;;;;647544;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651993;14440603000119;LOJA MACONICA CAVALEIROS DE ACO N  3 887;;2011-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;651993;;;;;;1;;;;;1;651993;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;
652019;14536856000190;IGREJA PENTECOSTAL PROJETO DEUS;IGREJA PENTECOSTAL PROJETO DEUS;2011-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;652019;;;;;;1;;;;;;652019;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
652188;14766155000148;INSTITUTO INTERNACIONAL GAUDIYA SATSANGA BHAVAN;;2011-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;652188;;;;;;;;;;;1;652188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
652204;14665181000180;ASSOCIACAO DE LUTAS DO ESTADO DE SAO PAULO;LUTESP;2011-01-01 00:00:00;Atividades esportivas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;652204;;;1;;;;;;;;;652204;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652524;14893674000177;ASSOCIACAO UNIVERSO MULTIMIDIA;A N GUARDIOES DO UNIVERSO;2012-01-01 00:00:00;Atividades de apoio Ã  educaÃ§Ã£o;3999;3548500;Santos;35;SP;652524;;;;1;;;;;;;;652524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
652573;15068416000119;COMUNIDADE EFRAIM;ADEMEG ASSEMBLEIA DE DEUS MINISTERIO EFRAIM NO GONZAGA;2012-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;652573;;;;;;1;;;;;;652573;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
652578;15017299000164;ASSOCIACAO PEDRA VIVA;APV;2012-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;652578;;;;;;;;;1;;;652578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
652757;15168668000110;ASSOCIACAO DE EX-ALUNOS DOS CURSOS DE ADMINISTRACAO, CIENCIAS CONTABEIS E CIENCIAS ECONOMICAS DA UNIVERSIDADE CATOLICA DE SANTOS;ASSOCIACAO DE EX-ALUNOS DA UNISANTOS;2011-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas profissionais;3999;3548500;Santos;35;SP;652757;;;;;;;1;;;;;652757;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
652780;15156885000190;IGREJA EVANGELICA JESUS CRISTO O BOM PASTOR;;2011-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;652780;;;;;;1;;;;;;652780;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
652792;15177378000132;AME - ASSOCIACAO MISSIONARIA EBENEZER;;2011-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;652792;;;;;;;;;;;1;652792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
652909;15282318000180;PROJETO REVIVER MULHER;;2012-01-01 00:00:00;Atividades associativas nÃ£o especificadas anteriormente;3999;3548500;Santos;35;SP;652909;;;;;;;;;;;1;652909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
652999;15306906000106;ASSOCIACAO ABRINDO FRONTEIRAS PARA INCLUSAO - AAFIN;AAFIN;2009-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;652999;;;;;;;;;1;;;652999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
656534;59837948002192;IGREJA DO NAZARENO-DISTRITO PAULISTANO;IGREJA DO NAZARENO - SANTOS;2011-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;656534;;;;;;1;;;;;;656534;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656572;58196767000118;CENTRO ESPIRITA ALLAN KARDEC;;1966-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;656572;;;;;;1;;;;;;656572;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656573;58197922000110;CX BENEF AUX DO COM CAFEEIRO DE SANTOS;;1966-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas profissionais;3999;3548500;Santos;35;SP;656573;;;;;;;1;;;;;656573;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
656578;58413451000130;INSTITUTO BRASILEIRO DE EDUCACAO E CULTURA MUNICIPALISTA;;1987-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas ligadas Ã  cultura e Ã  arte;3999;3548500;Santos;35;SP;656578;;;1;;;;;;;;;656578;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656683;58198110000190;CENTRO ESPIRITA MANOEL GONCALVES;;1969-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;656683;;;;;;1;;;;;;656683;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656694;58250143000131;LOJA ROSACRUZ SANTOS, AMORC;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;656694;;;;;;;;;1;;;656694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
656752;58251661000170;CONGREGACAO CRISTA NO BRASIL - REGIAO DE SANTOS;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;656752;;;;;;1;;;;;;656752;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656753;58251703000172;FLUMINENSE ATLETICO CLUBE;;1970-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;656753;;;1;;;;;;;;;656753;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656810;58251752000105;ASSOCIACAO DOS CONTABILISTAS DE SANTOS;;1984-01-01 00:00:00;Atividades de organizaÃ§Ãµes associativas profissionais;3999;3548500;Santos;35;SP;656810;;;;;;;1;;;;;656810;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
656811;58251828000100;CLUBE SOROPTMISTA INTERNACIONAL DE SANTOS;;1970-01-01 00:00:00;Atividades de bibliotecas e arquivos;3999;3548500;Santos;35;SP;656811;;;1;;;;;;;;;656811;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656812;58252123000108;LIONS CLUBE DE SANTOS OESTE;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;656812;;;;;;;;;1;;;656812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
656813;58252537000129;IRMANDADE SAO BENEDITO;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3069;3548500;Santos;35;SP;656813;;;;;;1;;;;;;656813;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656815;58253055000193;CENTRO ESPIRITA BENEFICENTE ANGELO PRADO;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;656815;;;;;;1;;;;;;656815;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656816;58253204000114;LOJA MACONICA FRATERNIDADE DE SANTOS;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;656816;;;;;;1;;;;;;656816;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656885;58253659000130;SOCIEDADE ESPIRITA 25 DE DEZEMBRO;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;656885;;;;;;1;;;;;;656885;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656886;58254194000131;ASSOCIACAO DOS SERVIDORESMUNICIPAIS DE SANTOS;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;656886;;;;;;;;;1;;;656886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
656888;58255704000195;CENTRO ESPIRITA FE AMOR E CARIDADE;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;656888;;;;;;1;;;;;;656888;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656977;57731556000175;CLUBE JOAO PESSOA;;1988-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;656977;;;;;;;;;1;;;656977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
656989;58258211000109;CIRCULO DE TRABALHADORES CRISTAOS DA ZONA NOROESTE;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;656989;;;;;;1;;;;;;656989;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656990;58258377000125;ORDEM FRANCISCANA SECULAR - VALONGO;;1981-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3069;3548500;Santos;35;SP;656990;;;;;;1;;;;;;656990;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656991;58258591000181;SINAGOGA BEIT JACOB;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;656991;;;;;;1;;;;;;656991;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656993;58258856000141;ASSOCIACAO PROMOCIONAL SAO JOSE;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;656993;;;;;;;;;1;;;656993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
656994;58258872000134;IGREJA EVANGELICA PENTECOSTAL O BRASIL PARA CRISTO REGIAO CENTRAL DE SANTOS;;1965-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;656994;;;;;;1;;;;;;656994;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
656995;58259060000103;CASA DO MESTRE FE ESPERANCA E CARIDADE;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;656995;;;;;;;;;1;;;656995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
657085;58149030000144;INSTITUICAO BRAILLE DE SANTOS;;1966-01-01 00:00:00;ServiÃ§os de assistÃªncia social sem alojamento;3999;3548500;Santos;35;SP;657085;;;;;1;;;;;;;657085;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
657090;58259201000198;CARMELO DE SAO JOSE E DA VIRGEM MAE DE DEUS;;1970-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;657090;;;;;;1;;;;;;657090;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
657091;58259318000171;SOC PRO MELHORAMENTOS DO BAIRRO JARDIM ST MARIA;;1969-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657091;;;;;;;;;1;;;657091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;
657092;58259490000125;IRMANDADE DE NOSSO SENHORBOM JESUS DOS PASSOS;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657092;;;;;;1;;;;;;657092;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
657093;58259607000170;IGREJA EVANGELICA CONGREGACIONAL DE SANTOS;;1960-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3220;3548500;Santos;35;SP;657093;;;;;;1;;;;;;657093;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
657136;60010584000108;LOJA MACONICA CONSTRUTORES SOCIAIS N 2416;LOJA MACONICA CONSTRUTORES SOCIAIS;1989-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657136;;;;;;1;;;1;;;657136;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;
657138;60012341000290;ASSOCIACAO DE BASE DOS TRABALHADORES DO JUDICIARIO DO ESTADO DE SAO PAULO - ASSOJUBS;ASSOJUBS;2000-01-01 00:00:00;"ComÃ©rcio varejista de produtos alimentÃ­cios em geral ou especializado em produtos alimentÃ­cios nÃ£o especificados anteriormente; produtos do fumo";3999;3548500;Santos;35;SP;657138;;;;;;;;;;1;;657138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657139;60012531000126;LOJA MACONICA HIRAN ABIF;;1989-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657139;;;;;;1;;;1;;;657139;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;
657142;60014149000151;GRUPO ESPIRITA ANDRE LUIZ;;1989-01-01 00:00:00;Atividades de organizaÃ§Ãµes religiosas;3999;3548500;Santos;35;SP;657142;;;;;;1;;;;;;657142;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
657218;58219551000201;ASILO DE INVALIDOS DE SANTOS;ASILO DE INVALIDOS;2000-01-01 00:00:00;Atividades de assistÃªncia a idosos, deficientes fÃ­sicos, imunodeprimidos e convalescentes prestadas em residÃªncias coletivas e particulares;3999;3548500;Santos;35;SP;657218;;;;;1;;;;;;;657218;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
657220;58259862000113;SOCIEDADE UNIAO ANTIOQUINA DE SANTOS;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657220;;;;;;;;;1;;;657220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
657222;58260662000180;IGREJA EVANGELICA SANTISTA;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657222;;;;;;1;;;;;;657222;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
657223;58260712000120;SOCIEDADE DE MELHORAMENTOS DO MORRO DE SAO BENTO;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657223;;;;;;;;;1;;;657223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
657224;58260860000144;AUGUSTA E RESPEITAVEL LOJA SIMB JOSE BONIFACIO N 20;;1970-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657224;;;;;;1;;;1;;;657224;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;
657225;58260951000180;SOC PRO MELHORAMENTOS DO BAIRRO JARDIM RADIO CLUBE;;1971-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657225;;;;;;;;;1;;;657225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;
657306;57734600000109;AUGUSTA LOJA DE PERFEICAO GUATIMOZIM;;1988-01-01 00:00:00;Atividades de jardins botÃ¢nicos, zoolÃ³gicos, parques nacionais, reservas ecolÃ³gicas e Ã¡reas de proteÃ§Ã£o ambiental;3999;3548500;Santos;35;SP;657306;;;1;;;;;;;;;657306;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657307;57735045000121;LOJA MACONICA LEALDADE E CIVISMO;;1989-01-01 00:00:00;Atividades de associaÃ§Ãµes de defesa de direitos sociais;3999;3548500;Santos;35;SP;657307;;;;;;1;;;1;;;657307;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;
657309;57735201000154;GREMIO RECREATIVO CULTURAL ESCOLA DE SAMBA BRASIL;;1989-01-01 00:00:00;Artes cÃªnicas, espetÃ¡culos e atividades complementares;3999;3548500;Santos;35;SP;657309;;;1;;;;;;;;;657309;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657317;58221904000127;CLUBE RECREATIVO CUNHA MOREIRA;;1968-01-01 00:00:00;Clubes sociais, esportivos e similares;3999;3548500;Santos;35;SP;657317;;;1;;;;;;;;;657317;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657318;58222878001719;CENTRO ESPIRITA ISMENIA DE JESUS;;1983-01-01 00:00:00;ServiÃ§os de assistÃªncia social sem alojamento;3999;3548500;Santos;35;SP;657318;;;;;;1;;;;;;657318;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
